gvkey,indfmt,datafmt,consol,popsrc,fyear,datadate,act,at,ceq,dlc,dltt,ebitda,lct,exchg,ninc,conm,costat,fic,cik,sic
277981,INDL,HIST_STD,C,I,2010,20101231,9.606,228.816,161.942,0.072,4.289,-38.35,23.787,229,,ARACA ENERGY ASA,A,NOR,,1311
277981,INDL,HIST_STD,C,I,2011,20111231,21.301,189.956,141.332,4.829,0,-97.704,14.625,229,,ARACA ENERGY ASA,A,NOR,,1311
277981,INDL,HIST_STD,C,I,2012,20121231,7.008,153.304,60.17,50.773,0,-72.977,62.216,229,,ARACA ENERGY ASA,A,NOR,,1311
277981,INDL,HIST_STD,C,I,2013,20131231,6.481,142.158,26.884,71.775,0,-15.59,84.848,229,,ARACA ENERGY ASA,A,NOR,,1311
277981,INDL,HIST_STD,C,I,2014,20141231,2.384,24.408,2.614,10.298,0,-78.855,17.195,229,,ARACA ENERGY ASA,A,NOR,,1311
277981,INDL,HIST_STD,C,I,2015,20151231,2.137,785.027,762.086,8.709,0,-7.343,19.092,229,,ARACA ENERGY ASA,A,NOR,,1311
278055,INDL,HIST_STD,C,I,2010,20101231,5585.677,12415.343,-1511.528,0,0,-1397.867,13386.741,241,,RUSSIA PETROLEUM,I,RUS,,1311
278055,INDL,HIST_STD,C,I,2011,20111231,6734.027,6734.305,6729.807,0,0,-6552.184,4.498,241,,RUSSIA PETROLEUM,I,RUS,,1311
278055,INDL,HIST_STD,C,I,2012,20121231,4332.108,4332.113,4328.455,0,0,-2515.632,3.658,241,,RUSSIA PETROLEUM,I,RUS,,1311
278145,INDL,HIST_STD,C,I,2010,20101231,382.8,3670.2,1375.6,1528.9,200,201.7,1956.9,228,,BW OFFSHORE LTD,A,BMU,,1382
278145,INDL,HIST_STD,C,I,2011,20111231,607,3616.6,1171.9,279,1689.8,304.1,542.9,228,,BW OFFSHORE LTD,A,BMU,,1382
278145,INDL,HIST_STD,C,I,2012,20121231,339.3,3423.8,1127.1,230.7,1548,247.9,508.7,228,,BW OFFSHORE LTD,A,BMU,,1382
278145,INDL,HIST_STD,C,I,2013,20131231,443.9,3354.6,1124.1,290.1,1459.3,451.5,517.1,228,,BW OFFSHORE LTD,A,BMU,,1382
278145,INDL,HIST_STD,C,I,2014,20141231,552.5,3668.9,1198.1,371.4,1433.7,505.7,703.1,228,,BW OFFSHORE LTD,A,BMU,,1382
278145,INDL,HIST_STD,C,I,2015,20151231,599.9,3439.7,944.4,280.7,1460.8,234.6,608.4,228,,BW OFFSHORE LTD,A,BMU,,1382
278145,INDL,HIST_STD,C,I,2016,20161231,596.6,3367.9,919.9,174.4,1567.4,227.1,438.4,228,,BW OFFSHORE LTD,A,BMU,,1382
278145,INDL,HIST_STD,C,I,2017,20171231,423.8,3422.8,971.5,222.8,1198,335.3,521.4,228,,BW OFFSHORE LTD,A,BMU,,1382
278151,INDL,HIST_STD,C,I,2010,20101231,120.453,285.763,92.292,25.564,143.824,35.924,40.48,194,,GEOPARK LTD,A,BMU,1464591,1311
278151,INDL,HIST_STD,C,I,2011,20111231,238.294,472.269,208.889,30.613,134.643,51.842,64.453,194,,GEOPARK LTD,A,BMU,1464591,1311
278151,INDL,HIST_STD,C,I,2012,20121231,137.581,628.017,239.421,27.986,165.046,95.326,107.392,194,,GEOPARK LTD,A,BMU,1464591,1311
278151,INDL,HIST_STD,C,I,2013,20131231,214.628,846.415,270.841,26.742,298.801,155.687,125.494,194,,GEOPARK LTD,A,BMU,1464591,1311
278151,INDL,HIST_STD,C,I,2014,20141231,200.573,1039.116,375.557,27.161,359.023,173.501,123.992,194,,GEOPARK LTD,A,BMU,1464591,1311
278151,INDL,HIST_STD,C,I,2015,20151231,131.844,703.799,146.652,36.986,343.248,-104.791,81.423,194,,GEOPARK LTD,A,BMU,1464591,1311
278151,INDL,HIST_STD,C,I,2016,20161231,121.201,640.54,105.765,39.283,319.389,43.941,99.513,194,,GEOPARK LTD,A,BMU,1464591,1311
278151,INDL,HIST_STD,C,I,2017,20171231,214.956,786.163,84.925,7.664,418.54,153.709,166.292,194,,GEOPARK LTD,A,BMU,1464591,1311
278227,INDL,HIST_STD,C,I,2010,20101231,898.503,2675.646,655.338,275.175,877.949,291.438,1087.072,228,,AGR GROUP ASA,I,NOR,,1382
278227,INDL,HIST_STD,C,I,2011,20111231,1479.461,2790.739,1386.911,77.398,651.067,247.182,713.442,228,,AGR GROUP ASA,I,NOR,,1382
278227,INDL,HIST_STD,C,I,2012,20121231,874.673,2170.949,587.376,744.646,0,154.725,1477.634,228,,AGR GROUP ASA,I,NOR,,1382
278227,INDL,HIST_STD,C,I,2013,20131231,557.731,1324.459,452.912,0,524.642,174.587,309.504,228,,AGR GROUP ASA,I,NOR,,1382
278227,INDL,HIST_STD,C,I,2014,20141231,83.251,86.13,58.875,0,0,-26.744,26.582,228,,AGR GROUP ASA,I,NOR,,1382
278336,INDL,HIST_STD,C,I,2010,20101231,391570.255,594952.096,214010.582,123130.727,107010.946,88846.746,261859.633,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278336,INDL,HIST_STD,C,I,2011,20111231,449703.127,985922.224,211856.485,257485.906,326452.335,111207.963,417567.45,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278336,INDL,HIST_STD,C,I,2012,20121231,652354.686,1176578.648,237932.188,381547.818,315300.894,180875.633,604913.733,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278336,INDL,HIST_STD,C,I,2013,20131231,721281.006,1277942.893,261888.837,452594.93,343100.787,221310.937,645157.796,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278336,INDL,HIST_STD,C,I,2014,20141231,705457.531,1264142.66,310573.777,572370.998,200977.163,204809.092,728273.749,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278336,INDL,HIST_STD,C,I,2015,20151231,563676.452,1091753.891,338406.697,519036.066,66515.977,212862.025,651582.818,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278336,INDL,HIST_STD,C,I,2016,20161231,452284.972,979132.451,359712.26,375290.452,17461.34,157491.315,504510.336,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278336,INDL,HIST_STD,C,I,2017,20171231,473183.147,959347.738,380282.344,359076.547,14916.783,133898.947,471048.328,175,,RADIANT UTAMA INTERINSCO TBK,A,IDN,,1382
278407,INDL,HIST_STD,C,I,2010,20101231,358.715,358.715,179.215,0,20,-119.233,81.752,228,,WEIFA ASA,I,NOR,,1382
278407,INDL,HIST_STD,C,I,2011,20111231,221.438,222.683,62.033,0,20,-161.896,103.794,228,,WEIFA ASA,I,NOR,,1382
278407,INDL,HIST_STD,C,I,2012,20121231,233.715,236.039,141.534,0,21.642,-103.681,72.863,228,,WEIFA ASA,I,NOR,,1382
278407,INDL,HIST_STD,C,I,2013,20131231,116.942,212.676,193.786,0,0,-89.046,18.89,228,,WEIFA ASA,I,NOR,,1382
278407,INDL,HIST_STD,C,I,2014,20141231,362.091,1648.596,1132.509,0,387.66,11.566,111.669,228,,WEIFA ASA,I,NOR,,1382
278407,INDL,HIST_STD,C,I,2015,20151231,282.399,1544.363,1117.991,9.25,345.234,65.583,74.746,228,,WEIFA ASA,I,NOR,,1382
278407,INDL,HIST_STD,C,I,2016,20161231,170.533,1511.581,1094.767,4.543,347.508,81.151,63.886,228,,WEIFA ASA,I,NOR,,1382
278438,INDL,HIST_STD,C,I,2010,20101231,466.715,1295.791,465.025,233.849,435.165,33.329,317.175,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278438,INDL,HIST_STD,C,I,2011,20111231,492.94,1289.958,481.937,184.056,428.189,86.595,277.775,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278438,INDL,HIST_STD,C,I,2012,20121231,476.932,1299.619,525.574,213.829,346.482,46.244,337.554,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278438,INDL,HIST_STD,C,I,2013,20131231,642.75,1486.713,606.557,311.309,251.033,76.087,546.914,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278438,INDL,HIST_STD,C,I,2014,20141231,541.168,1409.071,830.081,186.214,134.204,67.29,364.149,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278438,INDL,HIST_STD,C,I,2015,20151231,364.097,1191.858,876.936,102.595,91.434,34.591,209.115,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278438,INDL,HIST_STD,C,I,2016,20161231,241.668,957.368,742.118,92.629,62.132,-34.712,153.46,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278438,INDL,HIST_STD,C,I,2017,20171231,289.519,870.89,597.128,130.859,20.439,-80.525,252.381,181,,ALAM MARITIM RESOURCES BHD,A,MYS,,1382
278452,INDL,HIST_STD,C,I,2010,20100630,3.718,9.24,3.804,3.971,0.994,-3.467,4.441,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278452,INDL,HIST_STD,C,I,2011,20110630,10.473,16.609,4.777,0,0,-1.664,11.832,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278452,INDL,HIST_STD,C,I,2012,20120630,23.084,37.402,36.027,0.065,0,-2.169,1.376,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278452,INDL,HIST_STD,C,I,2013,20130630,1.916,39.151,38.813,0,0,-2.531,0.28,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278452,INDL,HIST_STD,C,I,2014,20140630,4.636,44.2,43.542,0,0,-3.49,0.603,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278452,INDL,HIST_STD,C,I,2015,20150630,2.054,15.737,13.181,1.959,0,-35.543,2.483,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278452,INDL,HIST_STD,C,I,2016,20160630,2.082,11.616,11.246,0,0,-4.533,0.324,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278452,INDL,HIST_STD,C,I,2017,20170630,0.142,14.408,11.689,0.847,0,-1.97,1.685,106,,FREMONT PETROLEUM CORP LTD,A,AUS,1530773,1311
278551,INDL,HIST_STD,C,I,2010,20100630,3.054,4.196,3.191,0,0,-3.593,0.995,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2011,20110630,59.414,124.103,121.681,0,0.012,-6.958,2.396,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2012,20120630,84.189,224.414,206.085,0.008,0,-11.347,18.323,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2013,20130630,8.414,48.3,37.683,0,0,-169.456,9.023,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2013,20131231,15.929,59.174,50.952,0,0,-3.103,3.606,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2014,20141231,8.374,42.539,39.66,0,0,-19.68,2.879,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2015,20151231,7.734,7.734,7.523,0,0,-6.626,0.211,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2016,20161231,6.494,6.494,6.385,0,0,-1.341,0.109,106,,CALIMA ENERGY LTD,A,AUS,,1311
278551,INDL,HIST_STD,C,I,2017,20171231,2.729,8.718,8.464,0,0,-1.541,0.254,106,,CALIMA ENERGY LTD,A,AUS,,1311
278701,INDL,HIST_STD,C,I,2010,20101231,134.726,191.431,175.073,1.241,0,-8.553,16.358,194,,AURELIAN OIL & GAS PLC,I,GBR,,1311
278701,INDL,HIST_STD,C,I,2011,20111231,71.892,168.445,159.022,0.008,0.01,-9.645,9.413,194,,AURELIAN OIL & GAS PLC,I,GBR,,1311
278788,INDL,HIST_STD,C,I,2010,20100630,3.258,13.845,11.138,0.202,0.485,-3.039,2.218,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
278788,INDL,HIST_STD,C,I,2011,20110630,9.014,22.79,18.46,3.514,0.283,-5.135,4.047,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
278788,INDL,HIST_STD,C,I,2012,20120630,3.331,4.648,1.698,0.101,2.04,-5.106,0.91,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
278788,INDL,HIST_STD,C,I,2013,20130630,2.157,3.227,2.608,0.099,0,-1.939,0.619,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
278788,INDL,HIST_STD,C,I,2014,20140630,0.88,1.997,1.507,0.05,0,-1.151,0.49,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
278788,INDL,HIST_STD,C,I,2015,20150630,3.147,3.159,3.022,0,0,-3.165,0.137,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
278788,INDL,HIST_STD,C,I,2016,20160630,4.703,5.104,4.686,0,0,-6.802,0.418,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
278788,INDL,HIST_STD,C,I,2017,20170630,1.095,1.099,0.812,0,0,-3.93,0.287,106,,LWP TECHNOLOGIES LTD,A,AUS,,1382
279124,INDL,HIST_STD,C,I,2010,20101231,56.086,996.511,806.173,0,0,-59.763,20.293,229,,REMORA ASA,I,NOR,,1389
279124,INDL,HIST_STD,C,I,2011,20111231,9.871,832.308,661.945,157.502,0,-44.824,170.363,229,,REMORA ASA,I,NOR,,1389
279124,INDL,HIST_STD,C,I,2012,20121231,4.519,250.049,9.966,215.044,11.866,-53.374,228.217,229,,REMORA ASA,I,NOR,,1389
279124,INDL,HIST_STD,C,I,2013,20131231,51.316,82.449,28.827,0,28.366,-21.408,25.256,229,,REMORA ASA,I,NOR,,1389
279124,INDL,HIST_STD,C,I,2014,20141231,21.078,52.22,22.012,0,28.366,-7.4,1.842,229,,REMORA ASA,I,NOR,,1389
279167,INDL,HIST_STD,C,I,2010,20101231,269.595,823.262,656.392,38,0,46.95,148.534,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279167,INDL,HIST_STD,C,I,2011,20111231,297.915,1059.559,825.062,97,0,28.419,211.922,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279167,INDL,HIST_STD,C,I,2012,20121231,409.769,1269.569,874.275,126,0,41.545,371.183,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279167,INDL,HIST_STD,C,I,2013,20131231,694.415,1595.612,1018.554,234,0,89.328,546.63,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279167,INDL,HIST_STD,C,I,2014,20141231,718.826,1728.262,1126.369,230.24,0,73.536,564.243,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279167,INDL,HIST_STD,C,I,2015,20151231,541.831,1582.694,1157.495,131.476,0,51.974,372.997,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279167,INDL,HIST_STD,C,I,2016,20161231,623.44,1696.204,1180.542,213.628,0,26.045,455.611,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279167,INDL,HIST_STD,C,I,2017,20171231,2799.259,4481.179,2058.934,647.772,278,16.054,2033.441,170,,JUTAL OFFSHORE OIL SERVICES,A,CYM,,1382
279210,INDL,HIST_STD,C,I,2010,20101231,36.275,121.485,99.978,13.725,0,-4.201,19.127,172,,PETRONEFT RESOURCES,A,IRL,,1311
279210,INDL,HIST_STD,C,I,2011,20111231,10.697,133.726,81.877,34.605,0,-4.07,47.543,172,,PETRONEFT RESOURCES,A,IRL,,1311
279210,INDL,HIST_STD,C,I,2012,20121231,10.971,149.879,98.344,21.35,14.56,1.703,30.26,172,,PETRONEFT RESOURCES,A,IRL,,1311
279210,INDL,HIST_STD,C,I,2013,20131231,128.76,132.559,86.058,30,0,3.76,46.393,172,,PETRONEFT RESOURCES,A,IRL,,1311
279210,INDL,HIST_STD,C,I,2014,20141231,8.478,66.429,64.465,0,0,0.362,1.452,172,,PETRONEFT RESOURCES,A,IRL,,1311
279210,INDL,HIST_STD,C,I,2015,20151231,3.181,46.246,43.814,0,0,-1.291,1.145,172,,PETRONEFT RESOURCES,A,IRL,,1311
279210,INDL,HIST_STD,C,I,2016,20161231,1.492,49.349,46.154,0,0,-1.85,1.082,172,,PETRONEFT RESOURCES,A,IRL,,1311
279210,INDL,HIST_STD,C,I,2017,20171231,0.619,50.147,45.429,0,0,-1.163,1.716,172,,PETRONEFT RESOURCES,A,IRL,,1311
279267,INDL,HIST_STD,C,I,2010,20101231,3.57,3.594,-65.731,0,67.025,-1.631,2.3,229,,NEXUS FLOATING PRODUCTION,I,SGP,,1382
279267,INDL,HIST_STD,C,I,2011,20111231,1.019,1.019,-66.514,67.025,0,-0.781,67.533,229,,NEXUS FLOATING PRODUCTION,I,SGP,,1382
279267,INDL,HIST_STD,C,I,2012,20121231,1.008,1.008,0.728,0,0,-0.728,0.28,229,,NEXUS FLOATING PRODUCTION,I,SGP,,1382
279419,INDL,HIST_STD,C,I,2010,20100630,0.227,1.638,1.609,0,0,-0.775,0.029,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279419,INDL,HIST_STD,C,I,2011,20110630,0.345,6.929,6.716,0,0,-1.129,0.21,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279419,INDL,HIST_STD,C,I,2012,20120630,4.599,12.822,12.139,0,0,-1.56,0.674,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279419,INDL,HIST_STD,C,I,2013,20130630,0.219,9.374,8.979,0,0,-4.562,0.379,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279419,INDL,HIST_STD,C,I,2014,20140630,0.119,5.239,4.464,0.3,0,-6.124,0.742,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279419,INDL,HIST_STD,C,I,2015,20150630,0.451,6.239,5.577,0,0,-1.149,0.618,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279419,INDL,HIST_STD,C,I,2016,20160630,0.371,4.653,3.767,0,0,-2.577,0.886,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279419,INDL,HIST_STD,C,I,2017,20170630,0.915,4.052,3.006,0,0,-1.911,1.046,106,,EMPEROR ENERGY LTD,A,AUS,,1311
279556,INDL,HIST_STD,C,I,2010,20101231,51.777,105.312,68.526,2.799,17.676,8.801,14.445,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
279556,INDL,HIST_STD,C,I,2011,20111231,62.832,112.804,80.58,2.822,14.891,7.189,11.761,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
279556,INDL,HIST_STD,C,I,2012,20121231,68.255,119.443,90.291,2.926,11.941,12.366,8.311,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
279556,INDL,HIST_STD,C,I,2013,20131231,72.143,137.902,106.987,3.291,10.962,21.759,11.511,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
279556,INDL,HIST_STD,C,I,2014,20141231,64.865,135.32,102.721,4.574,7.622,11.144,17.672,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
279556,INDL,HIST_STD,C,I,2015,20151231,62.191,133.325,99.656,1.805,6.248,10.831,20.775,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
279556,INDL,HIST_STD,C,I,2016,20161231,63.561,123.658,99.636,1.488,4.758,5.031,13.495,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
279556,INDL,HIST_STD,C,I,2017,20171231,73.779,131.126,99.383,1.147,3.61,7.663,22.453,253,,OIL & GAS EXPLORATION & PRO,A,BGR,,1311
281472,INDL,HIST_STD,C,I,2010,20101231,516.212,991.971,325.666,161.335,311.664,58.683,320.789,251,,SWIBER HOLDINGS LTD,A,SGP,,1389
281472,INDL,HIST_STD,C,I,2011,20111231,608.414,1374.952,359.163,341.156,235.795,102.762,602.652,251,,SWIBER HOLDINGS LTD,A,SGP,,1389
281472,INDL,HIST_STD,C,I,2012,20121231,1080.373,1967.962,481.473,392.617,373.982,122.158,915.375,251,,SWIBER HOLDINGS LTD,A,SGP,,1389
281472,INDL,HIST_STD,C,I,2013,20131231,1259.2,1978.74,545.303,393.446,444.282,174.438,767.599,251,,SWIBER HOLDINGS LTD,A,SGP,,1389
281472,INDL,HIST_STD,C,I,2014,20141231,1020.519,2149.301,553.637,349.433,816.528,-12.852,641.266,251,,SWIBER HOLDINGS LTD,A,SGP,,1389
281472,INDL,HIST_STD,C,I,2015,20151231,962.956,2004.574,485.381,480.508,536.294,106.984,842.397,251,,SWIBER HOLDINGS LTD,A,SGP,,1389
281629,INDL,HIST_STD,C,I,2010,20100630,1.384,8.806,8.676,0,0,-0.504,0.13,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281629,INDL,HIST_STD,C,I,2011,20110630,2.12,7.982,7.125,0,0.65,-1.862,0.207,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281629,INDL,HIST_STD,C,I,2012,20120630,0.897,9.951,8.788,0.5,0,-1.394,1.162,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281629,INDL,HIST_STD,C,I,2013,20130630,3.565,17.696,16.657,0,0,-1.309,1.038,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281629,INDL,HIST_STD,C,I,2014,20140630,5.085,22.134,13.874,0,4.97,-1.101,3.29,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281629,INDL,HIST_STD,C,I,2015,20150630,1.067,8.083,-2.051,0,7.981,-21.76,2.154,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281629,INDL,HIST_STD,C,I,2016,20160630,0.158,1.029,-10.625,8.737,0,-8.124,11.654,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281629,INDL,HIST_STD,C,I,2017,20170630,0.704,1.582,-11.405,8.784,0,-1.142,12.705,106,,TARGET ENERGY LTD,A,AUS,1574856,1381
281707,INDL,HIST_STD,C,I,2010,20101231,225.267,995.48,419.391,103.796,168.094,29.787,276.922,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
281707,INDL,HIST_STD,C,I,2011,20111231,196.194,971.83,378.973,17.303,262.238,239.078,161.961,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
281707,INDL,HIST_STD,C,I,2012,20121231,328.432,1273.637,520.308,12.709,374.514,157.308,203.583,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
281707,INDL,HIST_STD,C,I,2013,20131231,342.292,1366.699,402.413,7.834,502.058,188.106,242.354,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
281707,INDL,HIST_STD,C,I,2014,20141231,171.026,1312.035,379.737,170.414,316.537,213.955,337.473,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
281707,INDL,HIST_STD,C,I,2015,20151231,129.621,877.236,357.154,37.059,210.131,-224.112,154.127,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
281707,INDL,HIST_STD,C,I,2016,20161231,153.579,914.475,308.937,176.104,183.102,84.228,224.4,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
281707,INDL,HIST_STD,C,I,2017,20171231,138.471,863.749,231.415,205.064,101.589,87.333,289.03,194,,SALAMANDER ENERGY PLC,I,GBR,,1311
282189,INDL,HIST_STD,C,I,2010,20100630,145.994,1566.491,436.55,2.518,772.082,283.687,195.259,115,,ENERGY XXI LTD,A,BMU,1343719,1311
282189,INDL,HIST_STD,C,I,2011,20110630,209.433,2798.86,946.696,23.907,1109.333,502.402,368.688,115,,ENERGY XXI LTD,A,BMU,1343719,1311
282189,INDL,HIST_STD,C,I,2012,20120630,347.98,3130.947,1405.839,26.495,1014.06,850.747,336.729,115,,ENERGY XXI LTD,A,BMU,1343719,1311
282189,INDL,HIST_STD,C,I,2013,20130630,237.898,3611.711,1437.245,42.078,1350.491,738.029,416.937,115,,ENERGY XXI LTD,A,BMU,1343719,1311
282189,INDL,HIST_STD,C,I,2014,20140630,457.759,7436.778,1797.829,36.987,3744.624,717.33,697.837,115,,ENERGY XXI LTD,A,BMU,1343719,1311
282189,INDL,HIST_STD,C,I,2015,20150630,968.923,4690.829,-728.723,11.395,4597.037,763.407,358.987,115,,ENERGY XXI LTD,A,BMU,1343719,1311
282189,INDL,HIST_STD,C,I,2016,20160630,348.884,1025.434,-2654.086,99.836,2764.008,135.661,428.305,115,,ENERGY XXI LTD,A,BMU,1343719,1311
282222,INDL,HIST_STD,C,I,2009,20100331,40857.737,392115.487,338683.322,60.928,33946.203,8227.056,14866.544,219,,CAIRN INDIA,A,IND,,1311
282222,INDL,HIST_STD,C,I,2010,20110331,90552.963,464730.617,402932.256,43.93,26738.228,82747.349,29309.882,219,,CAIRN INDIA,A,IND,,1311
282222,INDL,HIST_STD,C,I,2011,20120331,114450.026,534535.78,482920.711,12518.41,0,92576.412,26033.852,219,,CAIRN INDIA,A,IND,,1311
282222,INDL,HIST_STD,C,I,2012,20130331,197138.4,540012.1,476994.3,0,0,130338.1,34336.4,219,,CAIRN INDIA,A,IND,,1311
282222,INDL,HIST_STD,C,I,2013,20140331,221326.7,656907.9,574376.9,0,0,136975.2,44043.7,219,,CAIRN INDIA,A,IND,,1311
282222,INDL,HIST_STD,C,I,2014,20150331,194029.1,668343.1,588702,0,0,85258.9,50740.3,219,,CAIRN INDIA,A,IND,,1311
282222,INDL,HIST_STD,C,I,2015,20160331,294228.5,564955.8,487925.5,0,0,33675.7,47758.1,219,,CAIRN INDIA,A,IND,,1311
282239,INDL,HIST_STD,C,I,2010,20100630,78.556,107.755,100.709,0.019,0.035,-1.834,6.013,106,,WESTSIDE CORP LTD,I,AUS,,1311
282239,INDL,HIST_STD,C,I,2011,20110630,28.181,119.995,94.824,0.02,0.015,-4.276,12.872,106,,WESTSIDE CORP LTD,I,AUS,,1311
282239,INDL,HIST_STD,C,I,2012,20120630,38.653,137.773,111.54,0.028,0.1,-6.033,8.263,106,,WESTSIDE CORP LTD,I,AUS,,1311
282239,INDL,HIST_STD,C,I,2013,20130630,21.424,115.232,90.483,0.476,0.198,-10.36,10.623,106,,WESTSIDE CORP LTD,I,AUS,,1311
282323,INDL,HIST_STD,C,I,2009,20100331,4866.2,36998.4,11092.2,350,23083,5426.5,2791,219,,GOL OFFSHORE LTD,A,IND,,1389
282323,INDL,HIST_STD,C,I,2010,20110331,7139.7,48623.1,11411.5,0,32184.5,3475.3,4864.3,219,,GOL OFFSHORE LTD,A,IND,,1389
282323,INDL,HIST_STD,C,I,2011,20120331,4497.2,50125.6,9381.4,9508.8,24954.6,3586.2,15231.3,219,,GOL OFFSHORE LTD,A,IND,,1389
282323,INDL,HIST_STD,C,I,2012,20130331,5894.4,52816.2,9099.6,7751.3,24171.8,4480.6,15282.8,219,,GOL OFFSHORE LTD,A,IND,,1389
282323,INDL,HIST_STD,C,I,2013,20140331,5457,52448.4,7753.8,11262.6,19720,5544.1,20857.6,219,,GOL OFFSHORE LTD,A,IND,,1389
282323,INDL,HIST_STD,C,I,2014,20150331,6691.2,49740.3,7524.4,18059,13447.9,5527.4,25356.4,219,,GOL OFFSHORE LTD,A,IND,,1389
282323,INDL,HIST_STD,C,I,2015,20160331,15824.6,43804.3,1544.8,17892,13145.8,2873.7,25834.7,219,,GOL OFFSHORE LTD,A,IND,,1389
282366,INDL,HIST_STD,C,I,2010,20101231,4.013,23.529,18.68,0,2.208,-1.867,1.866,286,,DIETSWELL,A,FRA,,1381
282366,INDL,HIST_STD,C,I,2011,20111231,5.17,25.034,18.98,0,1.563,-1.043,3.413,286,,DIETSWELL,A,FRA,,1381
282366,INDL,HIST_STD,C,I,2012,20121231,6.795,26.063,19.269,2.071,1.033,0.145,5.051,286,,DIETSWELL,A,FRA,,1381
282366,INDL,HIST_STD,C,I,2013,20131231,8.014,27.338,19.611,0.42,2.772,0.419,4.862,286,,DIETSWELL,A,FRA,,1381
